"season","bowler","phase","runs_conceded","balls_bowled","wickets","dot_balls","economy","norm_wickets","norm_dot_balls","norm_economy","clutch_score"
2023,"Akash Madhwal","Powerplay",36,30,3,15,7.2,0.136363636363636,0.102040816326531,0.257142857142857,0.0867
2023,"Akash Singh","Death",10,6,1,1,10,0.0454545454545455,0.00680272108843537,0.357142857142857,-0.0064
2023,"Akash Singh","Middle",34,19,1,3,10.74,0.0454545454545455,0.0204081632653061,0.383571428571429,-0.005
2023,"Akash Singh","Powerplay",144,92,3,42,9.39,0.136363636363636,0.285714285714286,0.335357142857143,0.134
2023,"Arjun Tendulkar","Death",36,14,2,2,15.43,0.0909090909090909,0.0136054421768707,0.551071428571429,0.0035
2023,"Arjun Tendulkar","Middle",12,7,1,1,10.29,0.0454545454545455,0.00680272108843537,0.3675,-0.0074
2023,"Arjun Tendulkar","Powerplay",47,47,1,20,6,0.0454545454545455,0.136054421768707,0.214285714285714,0.0467
2023,"Arshad Khan","Death",70,29,2,5,14.48,0.0909090909090909,0.0340136054421769,0.517142857142857,0.013
2023,"Arshad Khan","Middle",32,20,2,6,9.6,0.0909090909090909,0.0408163265306122,0.342857142857143,0.0325
2023,"Arshad Khan","Powerplay",90,48,1,14,11.25,0.0454545454545455,0.0952380952380952,0.401785714285714,0.0157
2023,"Arshdeep Singh","Death",161,104,9,31,9.29,0.409090909090909,0.210884353741497,0.331785714285714,0.2755
2023,"Arshdeep Singh","Middle",108,77,3,21,8.42,0.136363636363636,0.142857142857143,0.300714285714286,0.0946
2023,"Arshdeep Singh","Powerplay",228,143,6,58,9.57,0.272727272727273,0.394557823129252,0.341785714285714,0.2478
2023,"Avesh Khan","Death",117,73,7,19,9.62,0.318181818181818,0.129251700680272,0.343571428571429,0.1953
2023,"Avesh Khan","Middle",39,30,1,10,7.8,0.0454545454545455,0.0680272108843537,0.278571428571429,0.0198
2023,"Avesh Khan","Powerplay",131,73,0,29,10.77,0,0.197278911564626,0.384642857142857,0.0207
2023,"B Kumar","Death",176,122,12,32,8.66,0.545454545454545,0.217687074829932,0.309285714285714,0.3617
2023,"B Kumar","Middle",40,25,0,5,9.6,0,0.0340136054421769,0.342857142857143,-0.0241
2023,"B Kumar","Powerplay",216,172,7,84,7.53,0.318181818181818,0.571428571428571,0.268928571428571,0.3354
2023,"BA Stokes","Powerplay",18,6,0,0,18,0,0,0.642857142857143,-0.0643
2023,"C Green","Death",109,49,3,13,13.35,0.136363636363636,0.0884353741496599,0.476785714285714,0.0607
2023,"C Green","Middle",123,92,3,29,8.02,0.136363636363636,0.197278911564626,0.286428571428571,0.1124
2023,"C Green","Powerplay",138,98,2,37,8.45,0.0909090909090909,0.251700680272109,0.301785714285714,0.0999
2023,"C Sakariya","Death",57,24,1,3,14.25,0.0454545454545455,0.0204081632653061,0.508928571428571,-0.0175
2023,"C Sakariya","Middle",18,13,1,4,8.31,0.0454545454545455,0.0272108843537415,0.296785714285714,0.0058
2023,"C Sakariya","Powerplay",14,18,1,10,4.67,0.0454545454545455,0.0680272108843537,0.166785714285714,0.031
2023,"CJ Jordan","Death",119,63,2,21,11.33,0.0909090909090909,0.142857142857143,0.404642857142857,0.0569
2023,"CJ Jordan","Middle",66,40,0,6,9.9,0,0.0408163265306122,0.353571428571429,-0.0231
2023,"CJ Jordan","Powerplay",56,37,1,14,9.08,0.0454545454545455,0.0952380952380952,0.324285714285714,0.0234
2023,"CV Varun","Death",115,78,4,24,8.85,0.181818181818182,0.163265306122449,0.316071428571429,0.1265
2023,"CV Varun","Middle",192,146,11,52,7.89,0.5,0.353741496598639,0.281785714285714,0.3779
2023,"CV Varun","Powerplay",138,99,5,39,8.36,0.227272727272727,0.26530612244898,0.298571428571429,0.1861
2023,"D Jansen","Death",24,15,1,3,9.6,0.0454545454545455,0.0204081632653061,0.342857142857143,-9e-04
2023,"D Jansen","Middle",13,6,0,1,13,0,0.00680272108843537,0.464285714285714,-0.0444
2023,"D Jansen","Powerplay",16,7,0,2,13.71,0,0.0136054421768707,0.489642857142857,-0.0449
2023,"D Pretorius","Death",20,14,0,3,8.57,0,0.0204081632653061,0.306071428571429,-0.0245
2023,"D Pretorius","Middle",9,14,0,5,3.86,0,0.0340136054421769,0.137857142857143,-0.0036
2023,"D Wiese","Middle",15,6,0,0,15,0,0,0.535714285714286,-0.0536
2023,"D Wiese","Powerplay",23,12,0,3,11.5,0,0.0204081632653061,0.410714285714286,-0.0349
2023,"DG Nalkande","Middle",23,12,1,3,11.5,0.0454545454545455,0.0204081632653061,0.410714285714286,-0.0077
2023,"DG Nalkande","Powerplay",22,13,0,5,10.15,0,0.0340136054421769,0.3625,-0.026
2023,"DJ Hooda","Middle",8,6,0,1,8,0,0.00680272108843537,0.285714285714286,-0.0265
2023,"DJ Willey","Death",33,21,1,5,9.43,0.0454545454545455,0.0340136054421769,0.336785714285714,0.0038
2023,"DJ Willey","Middle",18,18,1,3,6,0.0454545454545455,0.0204081632653061,0.214285714285714,0.012
2023,"DJ Willey","Powerplay",55,55,2,28,6,0.0909090909090909,0.19047619047619,0.214285714285714,0.0903
2023,"DL Chahar","Death",57,27,0,5,12.67,0,0.0340136054421769,0.4525,-0.035
2023,"DL Chahar","Middle",17,21,3,7,4.86,0.136363636363636,0.0476190476190476,0.173571428571429,0.0787
2023,"DL Chahar","Powerplay",228,167,10,68,8.19,0.454545454545455,0.462585034013605,0.2925,0.3823
2023,"Fazalhaq Farooqi","Death",23,15,1,3,9.2,0.0454545454545455,0.0204081632653061,0.328571428571429,5e-04
2023,"Fazalhaq Farooqi","Middle",31,27,1,9,6.89,0.0454545454545455,0.0612244897959184,0.246071428571429,0.021
2023,"Fazalhaq Farooqi","Powerplay",65,44,2,20,8.86,0.0909090909090909,0.136054421768707,0.316428571428571,0.0637
2023,"GD Phillips","Middle",16,12,0,1,8,0,0.00680272108843537,0.285714285714286,-0.0265
2023,"GD Phillips","Powerplay",4,6,1,5,4,0.0454545454545455,0.0340136054421769,0.142857142857143,0.0232
2023,"GJ Maxwell","Death",17,9,1,2,11.33,0.0454545454545455,0.0136054421768707,0.404642857142857,-0.0091
2023,"GJ Maxwell","Middle",57,37,1,8,9.24,0.0454545454545455,0.054421768707483,0.33,0.0106
2023,"GJ Maxwell","Powerplay",21,18,1,8,7,0.0454545454545455,0.054421768707483,0.25,0.0186
2023,"Gurnoor Brar","Middle",24,8,0,1,18,0,0.00680272108843537,0.642857142857143,-0.0622
2023,"Gurnoor Brar","Powerplay",18,13,0,6,8.31,0,0.0408163265306122,0.296785714285714,-0.0174
2023,"H Sharma","Middle",33,18,0,2,11,0,0.0136054421768707,0.392857142857143,-0.0352
2023,"HH Pandya","Middle",66,48,0,14,8.25,0,0.0952380952380952,0.294642857142857,-9e-04
2023,"HH Pandya","Powerplay",175,108,4,45,9.72,0.181818181818182,0.306122448979592,0.347142857142857,0.1662
2023,"HR Shokeen","Middle",149,88,2,21,10.16,0.0909090909090909,0.142857142857143,0.362857142857143,0.0611
2023,"HR Shokeen","Powerplay",41,31,1,16,7.94,0.0454545454545455,0.108843537414966,0.283571428571429,0.0316
2023,"HV Patel","Death",237,139,11,29,10.23,0.5,0.197278911564626,0.365357142857143,0.3226
2023,"HV Patel","Middle",231,163,4,48,8.5,0.181818181818182,0.326530612244898,0.303571428571429,0.1767
2023,"Harpreet Brar","Death",51,27,2,5,11.33,0.0909090909090909,0.0340136054421769,0.404642857142857,0.0243
2023,"Harpreet Brar","Middle",94,91,7,34,6.2,0.318181818181818,0.231292517006803,0.221428571428571,0.2382
2023,"Harpreet Brar","Powerplay",74,48,0,18,9.25,0,0.122448979591837,0.330357142857143,0.0037
2023,"Harshit Rana","Death",21,6,0,1,21,0,0.00680272108843537,0.75,-0.073
2023,"Harshit Rana","Middle",15,13,1,3,6.92,0.0454545454545455,0.0204081632653061,0.247142857142857,0.0087
2023,"Harshit Rana","Powerplay",117,89,5,40,7.89,0.227272727272727,0.272108843537415,0.281785714285714,0.1898
2023,"I Sharma","Death",49,27,2,6,10.89,0.0909090909090909,0.0408163265306122,0.388928571428571,0.0279
2023,"I Sharma","Middle",24,26,2,9,5.54,0.0909090909090909,0.0612244897959184,0.197857142857143,0.0531
2023,"I Sharma","Powerplay",137,104,6,50,7.9,0.272727272727273,0.340136054421769,0.282142857142857,0.2375
2023,"J Little","Death",90,57,2,13,9.47,0.0909090909090909,0.0884353741496599,0.338214285714286,0.0473
2023,"J Little","Middle",118,86,5,30,8.23,0.227272727272727,0.204081632653061,0.293928571428571,0.1682
2023,"J Little","Powerplay",88,68,2,30,7.76,0.0909090909090909,0.204081632653061,0.277142857142857,0.0881
2023,"J Yadav","Death",3,6,0,3,3,0,0.0204081632653061,0.107142857142857,-0.0046
2023,"J Yadav","Middle",7,6,0,2,7,0,0.0136054421768707,0.25,-0.0209
2023,"J Yadav","Powerplay",16,12,0,3,8,0,0.0204081632653061,0.285714285714286,-0.0224
2023,"JC Archer","Death",70,31,1,8,13.55,0.0454545454545455,0.054421768707483,0.483928571428571,-0.0048
2023,"JC Archer","Middle",51,40,1,15,7.65,0.0454545454545455,0.102040816326531,0.273214285714286,0.0306
2023,"JC Archer","Powerplay",81,58,0,20,8.38,0,0.136054421768707,0.299285714285714,0.0109
2023,"JD Unadkat","Death",44,20,1,6,13.2,0.0454545454545455,0.0408163265306122,0.471428571428571,-0.0076
2023,"JD Unadkat","Middle",14,6,0,0,14,0,0,0.5,-0.05
2023,"JD Unadkat","Powerplay",34,26,0,9,7.85,0,0.0612244897959184,0.280357142857143,-0.0097
2023,"JE Root","Middle",15,12,0,1,7.5,0,0.00680272108843537,0.267857142857143,-0.0247
2023,"JO Holder","Death",138,77,1,17,10.75,0.0454545454545455,0.115646258503401,0.383928571428571,0.0236
2023,"JO Holder","Middle",107,68,3,11,9.44,0.136363636363636,0.0748299319727891,0.337142857142857,0.0706
2023,"JO Holder","Powerplay",45,31,0,12,8.71,0,0.0816326530612245,0.311071428571429,-0.0066
2023,"JP Behrendorff","Death",110,58,8,16,11.38,0.363636363636364,0.108843537414966,0.406428571428571,0.2102
2023,"JP Behrendorff","Middle",71,39,1,6,10.92,0.0454545454545455,0.0408163265306122,0.39,5e-04
2023,"JP Behrendorff","Powerplay",214,165,8,66,7.78,0.363636363636364,0.448979591836735,0.277857142857143,0.3251
2023,"JR Hazlewood","Death",8,7,1,3,6.86,0.0454545454545455,0.0204081632653061,0.245,0.0089
2023,"JR Hazlewood","Middle",17,14,0,6,7.29,0,0.0408163265306122,0.260357142857143,-0.0138
2023,"JR Hazlewood","Powerplay",51,36,2,20,8.5,0.0909090909090909,0.136054421768707,0.303571428571429,0.065
2023,"K Gowtham","Death",4,6,0,2,4,0,0.0136054421768707,0.142857142857143,-0.0102
2023,"K Gowtham","Middle",58,57,1,19,6.11,0.0454545454545455,0.129251700680272,0.218214285714286,0.0442
2023,"K Gowtham","Powerplay",56,37,2,18,9.08,0.0909090909090909,0.122448979591837,0.324285714285714,0.0589
2023,"K Kartikeya","Death",49,26,0,7,11.31,0,0.0476190476190476,0.403928571428571,-0.0261
2023,"K Kartikeya","Middle",182,137,5,33,7.97,0.227272727272727,0.224489795918367,0.284642857142857,0.1752
2023,"K Khejroliya","Death",37,16,2,4,13.88,0.0909090909090909,0.0272108843537415,0.495714285714286,0.0131
2023,"K Khejroliya","Powerplay",27,12,0,3,13.5,0,0.0204081632653061,0.482142857142857,-0.0421
2023,"K Rabada","Death",81,41,1,10,11.85,0.0454545454545455,0.0680272108843537,0.423214285714286,0.0054
2023,"K Rabada","Middle",48,32,2,12,9,0.0909090909090909,0.0816326530612245,0.321428571428571,0.0469
2023,"K Rabada","Powerplay",114,74,4,36,9.24,0.181818181818182,0.244897959183673,0.33,0.1496
2023,"K Yadav","Death",28,12,2,3,14,0.0909090909090909,0.0204081632653061,0.5,0.0107
2023,"K Yadav","Middle",27,18,0,1,9,0,0.00680272108843537,0.321428571428571,-0.0301
2023,"K Yadav","Powerplay",13,12,0,5,6.5,0,0.0340136054421769,0.232142857142857,-0.013
2023,"KH Pandya","Death",10,12,0,8,5,0,0.054421768707483,0.178571428571429,-0.0015
2023,"KH Pandya","Middle",156,127,7,41,7.37,0.318181818181818,0.27891156462585,0.263214285714286,0.2483
2023,"KH Pandya","Powerplay",154,114,2,43,8.11,0.0909090909090909,0.292517006802721,0.289642857142857,0.1133
2023,"KK Ahmed","Death",135,74,7,18,10.95,0.318181818181818,0.122448979591837,0.391071428571429,0.1885
2023,"KK Ahmed","Middle",41,24,1,6,10.25,0.0454545454545455,0.0408163265306122,0.366071428571429,0.0029
2023,"KK Ahmed","Powerplay",133,114,2,57,7,0.0909090909090909,0.387755102040816,0.25,0.1459
2023,"KM Asif","Death",45,20,0,3,13.5,0,0.0204081632653061,0.482142857142857,-0.0421
2023,"KM Asif","Middle",59,52,3,17,6.81,0.136363636363636,0.115646258503401,0.243214285714286,0.0922
2023,"KM Asif","Powerplay",35,19,0,8,11.05,0,0.054421768707483,0.394642857142857,-0.0231
2023,"KR Mayers","Middle",16,7,0,1,13.71,0,0.00680272108843537,0.489642857142857,-0.0469
2023,"KR Mayers","Powerplay",43,39,0,13,6.62,0,0.0884353741496599,0.236428571428571,0.0029
2023,"KR Sen","Middle",26,13,0,2,12,0,0.0136054421768707,0.428571428571429,-0.0388
2023,"KR Sen","Powerplay",3,6,0,3,3,0,0.0204081632653061,0.107142857142857,-0.0046
2023,"KV Sharma","Death",22,13,2,2,10.15,0.0909090909090909,0.0136054421768707,0.3625,0.0224
2023,"KV Sharma","Middle",207,119,9,35,10.44,0.409090909090909,0.238095238095238,0.372857142857143,0.2796
2023,"Kartik Tyagi","Death",15,9,0,2,10,0,0.0136054421768707,0.357142857142857,-0.0316
2023,"Kartik Tyagi","Middle",28,13,0,4,12.92,0,0.0272108843537415,0.461428571428571,-0.038
2023,"Kartik Tyagi","Powerplay",49,22,1,4,13.36,0.0454545454545455,0.0272108843537415,0.477142857142857,-0.0123
2023,"Kuldeep Yadav","Death",55,52,1,17,6.35,0.0454545454545455,0.115646258503401,0.226785714285714,0.0393
2023,"Kuldeep Yadav","Middle",311,248,9,65,7.52,0.409090909090909,0.442176870748299,0.268571428571429,0.3513
2023,"LH Ferguson","Death",38,17,1,1,13.41,0.0454545454545455,0.00680272108843537,0.478928571428571,-0.0186
2023,"LH Ferguson","Middle",39,19,0,8,12.32,0,0.054421768707483,0.44,-0.0277
2023,"LH Ferguson","Powerplay",21,14,0,5,9,0,0.0340136054421769,0.321428571428571,-0.0219
2023,"LS Livingstone","Middle",94,42,2,5,13.43,0.0909090909090909,0.0340136054421769,0.479642857142857,0.0168
2023,"Lalit Yadav","Death",24,15,0,2,9.6,0,0.0136054421768707,0.342857142857143,-0.0302
2023,"Lalit Yadav","Middle",56,36,3,10,9.33,0.136363636363636,0.0680272108843537,0.333214285714286,0.0689
2023,"Lalit Yadav","Powerplay",40,31,0,10,7.74,0,0.0680272108843537,0.276428571428571,-0.0072
2023,"M Ashwin","Death",11,7,0,0,9.43,0,0,0.336785714285714,-0.0337
2023,"M Ashwin","Middle",42,18,0,3,14,0,0.0204081632653061,0.5,-0.0439
2023,"M Jansen","Death",17,9,0,3,11.33,0,0.0204081632653061,0.404642857142857,-0.0343
2023,"M Jansen","Middle",85,46,3,10,11.09,0.136363636363636,0.0680272108843537,0.396071428571429,0.0626
2023,"M Jansen","Powerplay",171,123,7,54,8.34,0.318181818181818,0.36734693877551,0.297857142857143,0.2713
2023,"M Markande","Death",60,37,2,11,9.73,0.0909090909090909,0.0748299319727891,0.3475,0.0422
2023,"M Markande","Middle",240,193,10,65,7.46,0.454545454545455,0.442176870748299,0.266428571428571,0.3787
2023,"M Pathirana","Death",247,194,22,62,7.64,1,0.421768707482993,0.272857142857143,0.6992
2023,"M Pathirana","Middle",139,116,1,33,7.19,0.0454545454545455,0.224489795918367,0.256785714285714,0.0689
2023,"M Theekshana","Death",81,61,4,18,7.97,0.181818181818182,0.122448979591837,0.284642857142857,0.1174
2023,"M Theekshana","Middle",197,152,4,37,7.78,0.181818181818182,0.251700680272109,0.277857142857143,0.1568
2023,"M Theekshana","Powerplay",123,85,3,26,8.68,0.136363636363636,0.17687074829932,0.31,0.1039
2023,"MA Wood","Death",78,46,7,17,10.17,0.318181818181818,0.115646258503401,0.363214285714286,0.1893
2023,"MA Wood","Middle",24,30,2,15,4.8,0.0909090909090909,0.102040816326531,0.171428571428571,0.068
2023,"MA Wood","Powerplay",40,26,2,10,9.23,0.0909090909090909,0.0680272108843537,0.329642857142857,0.042
2023,"MG Bracewell","Middle",82,54,3,19,9.11,0.136363636363636,0.129251700680272,0.325357142857143,0.0881
2023,"MG Bracewell","Powerplay",13,12,3,7,6.5,0.136363636363636,0.0476190476190476,0.232142857142857,0.0729
2023,"MJ Santner","Death",7,6,0,2,7,0,0.0136054421768707,0.25,-0.0209
2023,"MJ Santner","Middle",57,54,3,16,6.33,0.136363636363636,0.108843537414966,0.226071428571429,0.0919
2023,"MJ Santner","Powerplay",18,12,0,3,9,0,0.0204081632653061,0.321428571428571,-0.026
2023,"MK Lomror","Middle",17,12,1,3,8.5,0.0454545454545455,0.0204081632653061,0.303571428571429,0.003
2023,"MM Ali","Death",3,6,1,3,3,0.0454545454545455,0.0204081632653061,0.107142857142857,0.0227
2023,"MM Ali","Middle",185,139,6,45,7.99,0.272727272727273,0.306122448979592,0.285357142857143,0.2269
2023,"MM Ali","Powerplay",10,12,2,6,5,0.0909090909090909,0.0408163265306122,0.178571428571429,0.0489
2023,"MM Sharma","Death",169,117,18,35,8.67,0.818181818181818,0.238095238095238,0.309642857142857,0.5314
2023,"MM Sharma","Middle",165,133,13,44,7.44,0.590909090909091,0.299319727891156,0.265714285714286,0.4178
2023,"MM Sharma","Powerplay",28,18,0,7,9.33,0,0.0476190476190476,0.333214285714286,-0.019
2023,"MP Stoinis","Death",22,12,2,4,11,0.0909090909090909,0.0272108843537415,0.392857142857143,0.0234
2023,"MP Stoinis","Middle",46,36,2,14,7.67,0.0909090909090909,0.0952380952380952,0.273928571428571,0.0557
2023,"MP Stoinis","Powerplay",33,21,1,4,9.43,0.0454545454545455,0.0272108843537415,0.336785714285714,0.0018
2023,"MR Marsh","Death",32,21,3,6,9.14,0.136363636363636,0.0408163265306122,0.326428571428571,0.0614
2023,"MR Marsh","Middle",126,98,7,23,7.71,0.318181818181818,0.156462585034014,0.275357142857143,0.2103
2023,"MR Marsh","Powerplay",14,13,2,5,6.46,0.0909090909090909,0.0340136054421769,0.230714285714286,0.0417
2023,"MW Short","Middle",11,12,0,4,5.5,0,0.0272108843537415,0.196428571428571,-0.0115
2023,"MW Short","Powerplay",14,13,0,7,6.46,0,0.0476190476190476,0.230714285714286,-0.0088
2023,"Mayank Dagar","Death",12,12,0,4,6,0,0.0272108843537415,0.214285714285714,-0.0133
2023,"Mayank Dagar","Middle",62,48,1,15,7.75,0.0454545454545455,0.102040816326531,0.276785714285714,0.0302
2023,"Mayank Dagar","Powerplay",9,6,0,3,9,0,0.0204081632653061,0.321428571428571,-0.026
2023,"Mohammed Shami","Death",151,92,9,23,9.85,0.409090909090909,0.156462585034014,0.351785714285714,0.2572
2023,"Mohammed Shami","Middle",46,36,2,14,7.67,0.0909090909090909,0.0952380952380952,0.273928571428571,0.0557
2023,"Mohammed Shami","Powerplay",335,275,17,147,7.31,0.772727272727273,1,0.261071428571429,0.7375
2023,"Mohammed Siraj","Death",139,93,8,24,8.97,0.363636363636364,0.163265306122449,0.320357142857143,0.2351
2023,"Mohammed Siraj","Middle",64,45,1,13,8.53,0.0454545454545455,0.0884353741496599,0.304642857142857,0.0233
2023,"Mohammed Siraj","Powerplay",192,191,11,114,6.03,0.5,0.775510204081633,0.215357142857143,0.5111
2023,"Mohit Rathee","Middle",29,12,0,3,14.5,0,0.0204081632653061,0.517857142857143,-0.0457
2023,"Mohsin Khan","Death",27,25,3,11,6.48,0.136363636363636,0.0748299319727891,0.231428571428571,0.0811
2023,"Mohsin Khan","Middle",22,12,0,4,11,0,0.0272108843537415,0.392857142857143,-0.0311
2023,"Mohsin Khan","Powerplay",62,27,0,7,13.78,0,0.0476190476190476,0.492142857142857,-0.0349
2023,"Mukesh Kumar","Death",154,84,6,22,11,0.272727272727273,0.149659863945578,0.392857142857143,0.1692
2023,"Mukesh Kumar","Middle",71,39,2,9,10.92,0.0909090909090909,0.0612244897959184,0.39,0.0339
2023,"Mukesh Kumar","Powerplay",103,74,1,32,8.35,0.0454545454545455,0.217687074829932,0.298214285714286,0.0628
2023,"Mustafizur Rahman","Death",35,18,1,5,11.67,0.0454545454545455,0.0340136054421769,0.416785714285714,-0.0042
2023,"Mustafizur Rahman","Middle",21,12,0,4,10.5,0,0.0272108843537415,0.375,-0.0293
2023,"Mustafizur Rahman","Powerplay",23,12,0,4,11.5,0,0.0272108843537415,0.410714285714286,-0.0329
2023,"N Rana","Death",22,18,1,4,7.33,0.0454545454545455,0.0272108843537415,0.261785714285714,0.0093
2023,"N Rana","Middle",27,30,2,14,5.4,0.0909090909090909,0.0952380952380952,0.192857142857143,0.0638
2023,"N Rana","Powerplay",26,6,0,0,26,0,0,0.928571428571429,-0.0929
2023,"NA Saini","Death",23,7,0,1,19.71,0,0.00680272108843537,0.703928571428571,-0.0684
2023,"NA Saini","Middle",12,8,0,1,9,0,0.00680272108843537,0.321428571428571,-0.0301
2023,"NT Ellis","Death",132,73,5,16,10.85,0.227272727272727,0.108843537414966,0.3875,0.1303
2023,"NT Ellis","Middle",136,100,4,25,8.16,0.181818181818182,0.170068027210884,0.291428571428571,0.131
2023,"NT Ellis","Powerplay",74,60,4,24,7.4,0.181818181818182,0.163265306122449,0.264285714285714,0.1316
2023,"Navdeep Saini","Death",8,6,0,1,8,0,0.00680272108843537,0.285714285714286,-0.0265
2023,"Navdeep Saini","Middle",20,13,2,5,9.23,0.0909090909090909,0.0340136054421769,0.329642857142857,0.0318
2023,"Navdeep Saini","Powerplay",12,6,1,3,12,0.0454545454545455,0.0204081632653061,0.428571428571429,-0.0095
2023,"Naveen-ul-Haq","Death",124,84,6,24,8.86,0.272727272727273,0.163265306122449,0.316428571428571,0.181
2023,"Naveen-ul-Haq","Middle",21,25,3,11,5.04,0.136363636363636,0.0748299319727891,0.18,0.0863
2023,"Naveen-ul-Haq","Powerplay",82,66,2,29,7.45,0.0909090909090909,0.197278911564626,0.266071428571429,0.0871
2023,"Nithish Kumar Reddy","Middle",35,19,0,4,11.05,0,0.0272108843537415,0.394642857142857,-0.0313
2023,"Nithish Kumar Reddy","Powerplay",19,12,0,6,9.5,0,0.0408163265306122,0.339285714285714,-0.0217
2023,"Noor Ahmad","Death",53,47,4,19,6.77,0.181818181818182,0.129251700680272,0.241785714285714,0.1237
2023,"Noor Ahmad","Middle",280,221,12,69,7.6,0.545454545454545,0.469387755102041,0.271428571428571,0.4409
2023,"Noor Ahmad","Powerplay",42,31,0,12,8.13,0,0.0816326530612245,0.290357142857143,-0.0045
2023,"OC McCoy","Death",13,7,0,2,11.14,0,0.0136054421768707,0.397857142857143,-0.0357
2023,"P Dubey","Middle",19,19,1,8,6,0.0454545454545455,0.054421768707483,0.214285714285714,0.0222
2023,"PP Chawla","Death",18,18,0,8,6,0,0.054421768707483,0.214285714285714,-0.0051
2023,"PP Chawla","Middle",398,293,21,87,8.15,0.954545454545455,0.591836734693878,0.291071428571429,0.7212
2023,"PP Chawla","Powerplay",83,60,2,25,8.3,0.0909090909090909,0.170068027210884,0.296428571428571,0.0759
2023,"PWH de Silva","Death",4,12,2,8,2,0.0909090909090909,0.054421768707483,0.0714285714285714,0.0637
2023,"PWH de Silva","Middle",212,133,3,32,9.56,0.136363636363636,0.217687074829932,0.341428571428571,0.113
2023,"PWH de Silva","Powerplay",43,30,4,14,8.6,0.181818181818182,0.0952380952380952,0.307142857142857,0.1069
2023,"R Ashwin","Death",25,30,2,10,5,0.0909090909090909,0.0680272108843537,0.178571428571429,0.0571
2023,"R Ashwin","Middle",234,197,12,52,7.13,0.545454545454545,0.353741496598639,0.254642857142857,0.4079
2023,"R Ashwin","Powerplay",111,82,1,26,8.12,0.0454545454545455,0.17687074829932,0.29,0.0513
2023,"R Dhawan","Middle",15,6,0,2,15,0,0.0136054421768707,0.535714285714286,-0.0495
2023,"R Dhawan","Powerplay",49,36,1,17,8.17,0.0454545454545455,0.115646258503401,0.291785714285714,0.0328
2023,"R Goyal","Middle",34,24,0,6,8.5,0,0.0408163265306122,0.303571428571429,-0.0181
2023,"R Powell","Death",14,7,0,1,12,0,0.00680272108843537,0.428571428571429,-0.0408
2023,"R Powell","Middle",4,7,1,3,3.43,0.0454545454545455,0.0204081632653061,0.1225,0.0211
2023,"R Tewatia","Death",7,7,0,3,6,0,0.0204081632653061,0.214285714285714,-0.0153
2023,"R Tewatia","Middle",8,7,0,4,6.86,0,0.0272108843537415,0.245,-0.0163
2023,"RA Jadeja","Death",33,12,0,0,16.5,0,0,0.589285714285714,-0.0589
2023,"RA Jadeja","Middle",399,336,20,106,7.12,0.909090909090909,0.72108843537415,0.254285714285714,0.7364
2023,"RD Chahar","Death",57,35,2,7,9.77,0.0909090909090909,0.0476190476190476,0.348928571428571,0.0339
2023,"RD Chahar","Middle",322,260,6,84,7.43,0.272727272727273,0.571428571428571,0.265357142857143,0.3085
2023,"RD Chahar","Powerplay",9,6,0,2,9,0,0.0136054421768707,0.321428571428571,-0.0281
2023,"RJW Topley","Powerplay",14,12,1,7,7,0.0454545454545455,0.0476190476190476,0.25,0.0166
2023,"RP Meredith","Death",99,56,5,17,10.61,0.227272727272727,0.115646258503401,0.378928571428571,0.1332
2023,"RP Meredith","Middle",67,44,2,12,9.14,0.0909090909090909,0.0816326530612245,0.326428571428571,0.0464
2023,"RP Meredith","Powerplay",43,26,0,11,9.92,0,0.0748299319727891,0.354285714285714,-0.013
2023,"RS Hangargekar","Death",16,15,1,6,6.4,0.0454545454545455,0.0408163265306122,0.228571428571429,0.0167
2023,"RS Hangargekar","Middle",32,20,1,6,9.6,0.0454545454545455,0.0408163265306122,0.342857142857143,0.0052
2023,"RS Hangargekar","Powerplay",12,8,1,2,9,0.0454545454545455,0.0136054421768707,0.321428571428571,-8e-04
2023,"Rashid Khan","Death",116,79,10,26,8.81,0.454545454545455,0.17687074829932,0.314642857142857,0.2943
2023,"Rashid Khan","Middle",326,256,15,82,7.64,0.681818181818182,0.557823129251701,0.272857142857143,0.5492
2023,"Rashid Khan","Powerplay",115,72,3,21,9.58,0.136363636363636,0.142857142857143,0.342142857142857,0.0905
2023,"Ravi Bishnoi","Death",68,48,4,19,8.5,0.181818181818182,0.129251700680272,0.303571428571429,0.1175
2023,"Ravi Bishnoi","Middle",310,252,13,71,7.38,0.590909090909091,0.482993197278912,0.263571428571429,0.4731
2023,"Ravi Bishnoi","Powerplay",16,12,0,4,8,0,0.0272108843537415,0.285714285714286,-0.0204
2023,"SM Curran","Death",177,106,8,21,10.02,0.363636363636364,0.142857142857143,0.357857142857143,0.2253
2023,"SM Curran","Middle",153,77,3,17,11.92,0.136363636363636,0.115646258503401,0.425714285714286,0.0739
2023,"SM Curran","Powerplay",167,116,0,42,8.64,0,0.285714285714286,0.308571428571429,0.0549
2023,"SN Thakur","Death",89,50,3,11,10.68,0.136363636363636,0.0748299319727891,0.381428571428571,0.0661
2023,"SN Thakur","Middle",82,57,3,17,8.63,0.136363636363636,0.115646258503401,0.308214285714286,0.0857
2023,"SN Thakur","Powerplay",51,25,1,4,12.24,0.0454545454545455,0.0272108843537415,0.437142857142857,-0.0083
2023,"SP Narine","Death",69,50,3,12,8.28,0.136363636363636,0.0816326530612245,0.295714285714286,0.0767
